# Species	Genes	Alg.-Conn.	GCF_000007365.1_ASM736v1_protein.faa	GCF_000007725.1_ASM772v1_protein.faa	GCF_000009605.1_ASM960v1_protein.faa	GCF_000021065.1_ASM2106v1_protein.faa	GCF_000021085.1_ASM2108v1_protein.faa	GCF_000090965.1_ASM9096v1_protein.faa	GCF_000174075.1_ASM17407v1_protein.faa	GCF_000183225.1_ASM18322v1_protein.faa	GCF_000183245.1_ASM18324v1_protein.faa	GCF_000183285.1_ASM18328v1_protein.faa	GCF_000183305.1_ASM18330v1_protein.faa	GCF_000217635.1_ASM21763v1_protein.faa	GCF_000225445.1_ASM22544v1_protein.faa	GCF_000225465.1_ASM22546v1_protein.faa	GCF_000521525.1_ASM52152v1_protein.faa	GCF_000521545.1_ASM52154v1_protein.faa	GCF_000521565.1_ASM52156v1_protein.faa	GCF_000521585.1_ASM52158v1_protein.faa	GCF_001280225.1_ASM128022v1_protein.faa	GCF_001648115.1_ASM164811v1_protein.faa	GCF_001700895.1_ASM170089v1_protein.faa	GCF_003096055.1_ASM309605v1_protein.faa	GCF_003099975.1_ASM309997v1_protein.faa	GCF_003671935.1_ASM367193v1_protein.faa	GCF_005080705.1_ASM508070v1_protein.faa	GCF_005080725.1_ASM508072v1_protein.faa	GCF_005080745.1_ASM508074v1_protein.faa	GCF_005080765.1_ASM508076v1_protein.faa	GCF_005080785.1_ASM508078v1_protein.faa	GCF_005080825.1_ASM508082v1_protein.faa	GCF_005080845.1_ASM508084v1_protein.faa	GCF_005080865.1_ASM508086v1_protein.faa	GCF_005080885.1_ASM508088v1_protein.faa	GCF_005080965.1_ASM508096v1_protein.faa	GCF_005081185.1_ASM508118v1_protein.faa	GCF_005081445.1_ASM508144v1_protein.faa	GCF_005081705.1_ASM508170v1_protein.faa	GCF_005081945.1_ASM508194v1_protein.faa	GCF_005082145.1_ASM508214v1_protein.faa	GCF_005082365.1_ASM508236v1_protein.faa	GCF_005082585.1_ASM508258v1_protein.faa	GCF_005082825.1_ASM508282v1_protein.faa	GCF_005083105.1_ASM508310v1_protein.faa	GCF_005083345.1_ASM508334v1_protein.faa	GCF_005083565.1_ASM508356v1_protein.faa	GCF_005083845.1_ASM508384v1_protein.faa	GCF_005237295.1_ASM523729v1_protein.faa	GCF_006741185.1_BucNmo_1.0_protein.faa	GCF_009068925.1_ASM906892v1_protein.faa	GCF_009069125.1_ASM906912v1_protein.faa	GCF_011035165.1_ASM1103516v1_protein.faa	GCF_013394915.1_ASM1339491v1_protein.faa	GCF_013487785.1_ASM1348778v1_protein.faa	GCF_900016785.1_BTsPazieg1.0_protein.faa	GCF_900128595.1_BCipseudotaxifoliae_v1.0_protein.faa	GCF_900128725.1_BCifornacula_v1.0_protein.faa	GCF_900128735.1_BCiconfinis_v1.0_protein.faa	GCF_900560745.1_BuCistrobi3249_v2.0_protein.faa	GCF_900698845.1_BuCisplendens_pseudotsugae_v1.0_protein.faa	GCF_900698865.1_BuCicuneomaculata_v1.0_protein.faa	GCF_900698895.1_BuCicurtihirsuta_v1.0_protein.faa	GCF_900698905.1_BuCikochiana_v1.0_protein.faa	GCF_900698915.1_BuCicurvipes_v1.0_protein.faa	GCF_900698945.1_BuCilaricifoliae_v1.0_protein.faa	GCF_900698975.1_BuCisplendens_Palmer_v1.0_protein.faa	GCF_900699025.1_BuCipseudotaxifoliae_v2.0_protein.faa	GCF_900699035.1_BuCipiceae_v1.0_protein.faa
67	67	0.577	WP_011054004.1	WP_011091564.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_011672704.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_009874465.1	WP_013878097.1	WP_014499645.1	WP_014500186.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_025369134.1	WP_053940433.1	WP_075474340.1	WP_075433519.1	WP_158341074.1	WP_011054004.1	WP_158361081.1	WP_158349592.1	WP_158350819.1	WP_158336683.1	WP_158342026.1	WP_158352025.1	WP_158353921.1	WP_158337531.1	WP_158343871.1	WP_158362957.1	WP_158355242.1	WP_158356181.1	WP_158356760.1	WP_158358065.1	WP_158359858.1	WP_158360780.1	WP_158364804.1	WP_158338777.1	WP_158365885.1	WP_158367013.1	WP_158369110.1	WP_158339674.1	WP_158340244.1	WP_158340816.1	WP_158345149.1	WP_158346731.1	WP_158347978.1	WP_163119599.1	WP_158346731.1	WP_158360780.1	WP_075472865.1	WP_075474889.1	WP_075434122.1	WP_075432245.1	WP_158349199.1	WP_154060920.1	WP_154027649.1	WP_154061285.1	WP_154028810.1	WP_154029373.1	WP_154061657.1	WP_154049006.1	WP_075474889.1	WP_154049382.1
13	13	0.527	*	*	*	*	*	WP_011672499.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474536.1	WP_075433720.1	*	WP_158348999.1	WP_154060723.1	WP_154027227.1	WP_154061083.1	WP_154028398.1	WP_154029167.1	WP_154061456.1	WP_154048808.1	WP_075474536.1	WP_154049179.1
13	13	0.496	*	*	*	*	*	WP_011672620.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474774.1	WP_075433934.1	*	WP_158349119.1	WP_154060842.1	WP_154027480.1	WP_154061204.1	WP_154028644.1	WP_154029291.1	WP_154061576.1	WP_154048925.1	WP_075474774.1	WP_154049298.1
13	13	0.484	*	*	*	*	*	WP_011672535.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474600.1	WP_075433756.1	*	WP_158349033.1	WP_154060760.1	WP_154027317.1	WP_154061120.1	WP_154028467.1	WP_154029204.1	WP_154061492.1	WP_154048843.1	WP_075474600.1	WP_154049215.1
13	13	0.482	*	*	*	*	*	WP_011672679.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474856.1	WP_075434078.1	*	WP_158349176.1	WP_154060901.1	WP_154027602.1	WP_154061264.1	WP_154028768.1	WP_154029351.1	WP_154061636.1	WP_154048986.1	WP_075474856.1	WP_154049360.1
13	13	0.463	*	*	WP_010896052.1	WP_012619495.1	WP_009874247.1	*	WP_009874247.1	WP_012619495.1	WP_012619495.1	WP_010896052.1	WP_010896052.1	*	WP_014499445.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158354866.1	*	*	WP_158357654.1	*	*	*	*	*	*	*	WP_158339478.1	*	WP_158340617.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.429	*	*	*	*	*	WP_011672432.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474470.1	WP_075433654.1	*	WP_158348904.1	WP_154060655.1	WP_154027009.1	WP_154061019.1	WP_154028251.1	WP_154029098.1	WP_154061383.1	WP_154048738.1	WP_075474470.1	WP_154049110.1
13	13	0.405	*	*	*	*	*	WP_011672752.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474978.1	WP_082253700.1	*	WP_158349246.1	WP_154060964.1	WP_154027743.1	WP_154061329.1	WP_154028903.1	WP_154029419.1	WP_154061735.1	WP_154049053.1	WP_075474978.1	WP_154049428.1
13	13	0.379	WP_011053885.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940321.1	*	*	*	WP_011053885.1	WP_158361196.1	*	*	*	*	*	*	WP_158337297.1	*	*	*	*	*	*	*	WP_158360667.1	*	*	*	WP_158366781.1	WP_158368893.1	*	WP_158340127.1	*	*	WP_158346500.1	WP_158347760.1	*	WP_178919275.1	WP_158360667.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.359	WP_011054051.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940481.1	*	*	*	WP_011054051.1	WP_158361035.1	*	*	*	*	*	*	WP_158337633.1	*	*	*	*	*	*	*	WP_158360829.1	*	*	*	WP_158367124.1	WP_158369204.1	*	WP_158340291.1	*	*	WP_158346840.1	WP_158348067.1	*	WP_178919456.1	WP_158360829.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.327	*	*	*	*	*	WP_012622901.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075473006.1	WP_075475049.1	WP_075434264.1	*	WP_158349276.1	*	WP_154027783.1	WP_154061356.1	WP_154028946.1	WP_154029440.1	WP_154061777.1	WP_154049081.1	WP_075475049.1	WP_154049450.1
13	13	0.327	*	*	*	*	*	WP_011672500.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474537.1	WP_075433721.1	*	WP_158349264.1	WP_154060724.1	WP_154027230.1	WP_154061084.1	WP_154028400.1	WP_154029168.1	WP_154061457.1	WP_154048809.1	WP_075474537.1	WP_154049180.1
13	13	0.318	WP_011053780.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940534.1	*	*	*	WP_011053780.1	WP_158361378.1	*	*	*	*	*	*	WP_158337084.1	*	*	*	*	*	*	*	WP_158360563.1	*	*	*	WP_158366564.1	WP_158368692.1	*	WP_158340019.1	*	*	WP_158346302.1	WP_158347554.1	*	WP_158346302.1	WP_158360563.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.278	*	*	*	*	*	WP_011672497.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474533.1	WP_075433718.1	*	WP_158348997.1	WP_154060721.1	WP_154027222.1	WP_154061081.1	WP_154028394.1	WP_154029165.1	WP_154061454.1	WP_154048806.1	WP_075474533.1	WP_154049177.1
13	13	0.273	WP_011053892.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940327.1	*	*	*	WP_011053892.1	WP_158361189.1	*	*	*	*	*	*	WP_158337311.1	*	*	*	*	*	*	*	WP_158360674.1	*	*	*	WP_158366796.1	WP_158368904.1	*	WP_158340134.1	*	*	WP_158346514.1	WP_158347772.1	*	WP_178919283.1	WP_158360674.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.257	*	*	*	*	*	WP_011672695.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474872.1	WP_075434105.1	*	WP_158349190.1	WP_154060913.1	WP_154027631.1	WP_154061276.1	WP_154028792.1	WP_154029364.1	WP_154061648.1	WP_154048998.1	WP_075474872.1	WP_154049373.1
13	13	0.237	WP_011053659.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940107.1	*	*	*	WP_011053659.1	WP_158361636.1	*	*	*	*	*	*	WP_158336931.1	*	*	*	*	*	*	*	WP_158360444.1	*	*	*	WP_158366321.1	WP_158368455.1	*	WP_158339899.1	*	*	WP_158346065.1	WP_158348372.1	*	WP_178919006.1	WP_158360444.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.235	*	*	WP_010896127.1	WP_012619556.1	WP_009874408.1	*	WP_009874408.1	WP_012619556.1	WP_014498771.1	WP_009874408.1	WP_014499066.1	*	WP_014499592.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355148.1	*	*	*	*	*	*	WP_158338679.1	*	*	*	WP_158339625.1	*	WP_158340768.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.232	*	*	*	*	*	WP_011672698.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075475029.1	WP_075434110.1	*	WP_172575456.1	WP_172599039.1	WP_172598579.1	WP_154061279.1	WP_154028798.1	WP_154029367.1	WP_154061651.1	WP_172598696.1	WP_075475029.1	WP_154049376.1
13	13	0.212	*	*	*	*	*	WP_011672709.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474899.1	WP_075434130.1	*	WP_158349204.1	WP_154060925.1	WP_154027659.1	WP_154061290.1	WP_154028820.1	WP_154029378.1	WP_154061662.1	WP_154049011.1	WP_075474899.1	WP_154049387.1
13	13	0.209	*	*	*	*	*	WP_011672482.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_082253739.1	WP_075433705.1	*	WP_158348982.1	WP_154060706.1	WP_154027176.1	WP_154061068.1	WP_154028365.1	WP_154029152.1	WP_154061439.1	WP_154048792.1	WP_082253739.1	WP_154049163.1
13	13	0.203	*	*	*	*	*	WP_011672521.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474577.1	WP_075433742.1	*	WP_158349020.1	WP_154060745.1	WP_154027287.1	WP_154061105.1	WP_154028440.1	WP_154029189.1	WP_154061478.1	WP_154048829.1	WP_075474577.1	WP_154049200.1
13	13	0.192	*	*	*	*	*	WP_011672686.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075475025.1	WP_075434087.1	*	WP_158349182.1	WP_154060905.1	WP_154027612.1	WP_154061268.1	WP_154028776.1	WP_154029355.1	WP_154061640.1	WP_154048990.1	WP_075475025.1	WP_154049364.1
13	13	0.182	*	*	*	*	*	WP_011672642.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474818.1	WP_075434000.1	*	WP_158349140.1	WP_154060864.1	WP_154027522.1	WP_154061227.1	WP_154028688.1	WP_154029315.1	WP_154061597.1	WP_154048947.1	WP_075474818.1	WP_154049323.1
13	13	0.177	*	*	WP_009874385.1	WP_009874385.1	WP_009874385.1	*	WP_009874385.1	WP_009874385.1	WP_009874385.1	WP_009874385.1	WP_014499061.1	*	WP_014499570.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355108.1	*	*	*	*	*	*	WP_158338635.1	*	*	*	WP_158339605.1	*	WP_158340745.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.176	WP_011053839.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940536.1	*	*	*	WP_011053839.1	WP_158361252.1	*	*	*	*	*	*	WP_158337204.1	*	*	*	*	*	*	*	WP_158360621.1	*	*	*	WP_158366689.1	WP_158368806.1	*	WP_158340081.1	*	*	WP_158346414.1	WP_158347670.1	*	WP_158346414.1	WP_158360621.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.168	WP_011053857.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940297.1	*	*	*	WP_011053857.1	WP_158361225.1	*	*	*	*	*	*	WP_158337240.1	*	*	*	*	*	*	*	WP_158360639.1	*	*	*	WP_158366725.1	WP_158368839.1	*	WP_158340099.1	*	*	WP_158346450.1	WP_158347704.1	*	WP_158346450.1	WP_158360639.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.16	*	*	WP_029585559.1	WP_009874163.1	WP_009874163.1	*	WP_010896003.1	WP_079172782.1	WP_079172782.1	WP_009874163.1	WP_079172778.1	*	WP_044005658.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355417.1	*	*	*	*	*	*	WP_158338963.1	*	*	*	WP_187308781.1	*	WP_158340924.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.142	*	*	*	*	*	WP_011672561.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474648.1	WP_075433788.1	*	WP_158349058.1	WP_154060785.1	WP_154027365.1	WP_154061144.1	WP_154028529.1	WP_154029229.1	WP_154061518.1	WP_154048868.1	WP_075474648.1	WP_154049236.1
13	13	0.134	*	*	WP_010896168.1	WP_012619587.1	WP_009874519.1	*	WP_009874519.1	WP_012619587.1	WP_012619587.1	WP_012619587.1	WP_014499089.1	*	WP_014499699.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355347.1	*	*	*	*	*	*	WP_158338879.1	*	*	*	WP_158339724.1	*	WP_158340869.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.132	*	*	*	*	*	WP_011672712.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474905.1	WP_075434134.1	*	WP_158349207.1	WP_154060928.1	WP_154027665.1	WP_154061293.1	WP_154028826.1	WP_154029381.1	WP_154061665.1	WP_154049014.1	WP_075474905.1	WP_154049390.1
13	13	0.131	WP_011054033.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940464.1	*	*	*	WP_011054033.1	WP_158361052.1	*	*	*	*	*	*	WP_158337592.1	*	*	*	*	*	*	*	WP_158360810.1	*	*	*	WP_158367300.1	WP_158369168.1	*	WP_158340273.1	*	*	WP_158346802.1	WP_158348030.1	*	WP_178919428.1	WP_158360810.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.131	WP_011053794.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940237.1	*	*	*	WP_011053794.1	WP_158361351.1	*	*	*	*	*	*	WP_158337112.1	*	*	*	*	*	*	*	WP_158360577.1	*	*	*	WP_158366605.1	WP_158368720.1	*	WP_158340033.1	*	*	WP_158346327.1	WP_158347582.1	*	WP_158346327.1	WP_158360577.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.119	WP_011053629.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940080.1	*	*	*	WP_011053629.1	WP_158360915.1	*	*	*	*	*	*	WP_158336900.1	*	*	*	*	*	*	*	WP_158360415.1	*	*	*	WP_158366290.1	WP_158368395.1	*	WP_158339868.1	*	*	WP_158346009.1	WP_158348315.1	*	WP_178918977.1	WP_158360415.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.114	*	*	WP_010896097.1	WP_012619532.1	WP_012619388.1	*	WP_012619388.1	WP_012619532.1	WP_012619532.1	WP_010896097.1	WP_010896097.1	*	WP_014499539.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355048.1	*	*	*	*	*	*	WP_158338577.1	*	*	*	WP_158339573.1	*	WP_158340930.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.113	*	*	WP_009874360.1	WP_009874360.1	WP_009874360.1	*	WP_009874360.1	WP_009874360.1	WP_009874360.1	WP_009874360.1	WP_009874360.1	*	WP_014499546.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355062.1	*	*	*	*	*	*	WP_158338591.1	*	*	*	WP_158339580.1	*	WP_158340721.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.111	*	*	WP_009874305.1	WP_014498742.1	WP_009874305.1	*	WP_009874305.1	WP_014498742.1	WP_014498742.1	WP_014498906.1	WP_009874305.1	*	WP_044005638.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158354960.1	*	*	WP_158357761.1	*	*	*	*	*	*	*	WP_158339530.1	*	WP_158340670.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.108	WP_011053864.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940302.1	*	*	*	WP_011053864.1	WP_158361218.1	*	*	*	*	*	*	WP_158337254.1	*	*	*	*	*	*	*	WP_158360645.1	*	*	*	WP_158366737.1	WP_158368851.1	*	WP_158340105.1	*	*	WP_158346461.1	WP_158347716.1	*	WP_158346461.1	WP_158360645.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.107	*	*	WP_079172746.1	WP_079172746.1	WP_079172746.1	*	WP_079172746.1	WP_079172746.1	*	WP_079172746.1	WP_079172746.1	*	WP_044005662.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158355428.1	*	*	WP_158358264.1	*	*	WP_158364521.1	*	*	*	*	WP_187308787.1	*	WP_158340671.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.087	WP_011053566.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940022.1	*	*	*	WP_011053566.1	WP_158360976.1	*	*	*	*	*	*	WP_158336834.1	*	*	*	*	*	*	*	WP_158360353.1	*	*	*	WP_158366231.1	WP_158368263.1	*	WP_158339807.1	*	*	WP_158345889.1	WP_158348194.1	*	WP_178918904.1	WP_158360353.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.0718	*	*	*	*	*	WP_011672491.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474528.1	WP_075433712.1	*	WP_158348991.1	WP_154060715.1	WP_154027204.1	WP_154061076.1	WP_154028382.1	WP_154029160.1	WP_154061448.1	WP_154048800.1	WP_075474528.1	WP_154049171.1
13	13	0.071	*	*	*	*	*	WP_011672569.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474673.1	WP_075433805.1	*	WP_158349070.1	WP_154060797.1	WP_154027389.1	WP_154061155.1	WP_154028553.1	WP_154029241.1	WP_154061530.1	WP_154048879.1	WP_075474673.1	WP_154049248.1
13	13	0.0687	WP_011053581.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940035.1	*	*	*	WP_011053581.1	WP_158360962.1	*	*	*	*	*	*	WP_158336850.1	*	*	*	*	*	*	*	WP_158360368.1	*	*	*	WP_158367242.1	WP_158368299.1	*	WP_158339822.1	*	*	WP_158345921.1	WP_158348224.1	*	WP_178918913.1	WP_158360368.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.0685	*	*	*	*	*	WP_011672673.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474849.1	WP_075434068.1	*	WP_158349169.1	WP_154060894.1	WP_154027588.1	WP_172598443.1	WP_154028754.1	WP_172598553.1	WP_154061629.1	WP_172598693.1	WP_075474849.1	WP_154049353.1
13	13	0.0671	*	*	WP_009873983.1	WP_009873983.1	WP_009873983.1	*	WP_009873983.1	WP_009873983.1	WP_009873983.1	WP_009873983.1	*	*	WP_014499195.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_158354384.1	*	*	WP_158357155.1	*	*	*	WP_158337897.1	*	*	*	WP_158339199.1	*	WP_158340375.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.067	*	*	*	*	*	WP_011672653.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474830.1	WP_075434240.1	*	WP_158349150.1	WP_154060874.1	WP_154027544.1	WP_154061238.1	WP_154028710.1	WP_154029325.1	WP_154061608.1	WP_154048958.1	WP_075474830.1	WP_154049333.1
13	13	0.0649	WP_011053602.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940056.1	*	*	*	WP_011053602.1	WP_158360942.1	*	*	*	*	*	*	WP_158336871.1	*	*	*	*	*	*	*	WP_158360389.1	*	*	*	WP_158366265.1	WP_158368340.1	*	WP_158339842.1	*	*	WP_158345957.1	WP_158348266.1	*	WP_178918935.1	WP_158360389.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.0648	WP_011053630.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_053940081.1	*	*	*	WP_011053630.1	WP_158360914.1	*	*	*	*	*	*	WP_158336901.1	*	*	*	*	*	*	*	WP_158360416.1	*	*	*	WP_158366291.1	WP_158368397.1	*	WP_158339869.1	*	*	WP_158346011.1	WP_158348317.1	*	WP_178918979.1	WP_158360416.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*
13	13	0.0631	*	*	*	*	*	WP_011672589.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474715.1	WP_075433857.1	*	WP_158349090.1	WP_154060815.1	WP_154027429.1	WP_154061174.1	WP_154028590.1	WP_154029261.1	WP_154061549.1	WP_154048898.1	WP_075474715.1	WP_154049268.1
13	13	0.063	*	*	*	*	*	WP_011672705.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474891.1	WP_075434249.1	*	WP_158349200.1	WP_154060921.1	WP_154027651.1	WP_154061286.1	WP_154028812.1	WP_154029374.1	WP_154061658.1	WP_154049007.1	WP_075474891.1	WP_154049383.1
13	13	0.06	*	*	*	*	*	WP_011672523.1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	WP_075474581.1	WP_075433744.1	*	WP_158349022.1	WP_154060747.1	WP_154027291.1	WP_154061107.1	WP_154028444.1	WP_154029191.1	WP_154061480.1	WP_154048831.1	WP_075474581.1	WP_154049202.1
